,Ips_typographus,Ips_pini,Pityogenes_chalcographus,Pityogenes_hopkinsi,Eccoptopterus_spinosus,Webbia_pabo,Cryphalus_mangiferae,Hylocurus_langstoni,Hylesinus_varius,Hylesinus_crenatus,Hylesinus_aculeatus,Hylurgus_ligniperda,Hylurgus_micklitzi,Hylurgops_palliatus,Hylastes_porculus,Hylastes_cunicularius,Hylastes_ater,Hylastes_gracilis,Carphoborus_bifurcus,Crypturgus_hispidulus,Monarthrum_fasciatum,Monarthrum_mali,Gnathotrichus_materiarius,Pityophthorus_juglandis,Pityophthorus_pityographus,Ernoporus_tiliae,Eidophelus_fagi,Platypus_cylindrus,Platypus_koryoensis,Euplatypus_compositus,Myoplatypus_flavicornis,Pagiocerus_frontalis,Pycnarthrum_hispidum,Trypodendron_domesticum,Xyloterinus_politus,Procryphalus_mucronatus,Hypothenemus_hampei,Hypothenemus_seriatus,Hypothenemus_obscurus,Hypothenemus_birmanus,Hypothenemus_eruditus,Scolytus_schevyrewi,Scolytus_ratzeburgi,Scolytus_rugulosus,Scolytus_multistriatus,Scolytus_intricatus,Scolytus_carpini,Scolytus_dimidiatus,Polygraphus_poligraphus,Dendroterus_defectus,Tomicus_brevipilosus,Xylocleptes_bispinus,Taphrorychus_bicolor,Beaverium_insulindicus,Anisandrus_dispar,Anisandrus_sayi,Anisandrus_obesus,Anisandrus_maiche,Xylosandrus_crassiusculus,Xylosandrus_morigerus,Xylosandrus_amputatus,Diuncus_justus,Diuncus_papatrae,Diuncus_haberkorni,Euwallacea_similis,Euwallacea_fornicatus,Euwallacea_perbrevis,Euwallacea_kuroshio,Euwallacea_funereus,Euwallacea_wallacei,Euwallacea_destruens,Xyleborus_affinis,Xyleborus_ferrugineus,Xyleborus_perforans,Xyleborus_xylographus,Xyleborus_volvulus,Xyleborus_celsus,Xyleborus_monographus,Xyleborus_glabratus,Xyleborus_impressus,Xyleborus_bispinatus,Xyleborus_spinulosus,Coptoborus_coartatus,Coptoborus_pseudotenuis,Wallacellus_piceus,Xyleborinus_andrewesi,Xyleborinus_attenuatus,Xyleborinus_gracilis,Xyleborinus_artestriatus,Xyleborinus_exiguus,Truncaudum_agnatum,Truncaudum_impexum,Dendroctonus_rufipennis,Dendroctonus_frontalis,Dendroctonus_pseudotsugae,Leptoxyleborus_sordicauda,Hadrodemius_globus,Microperus_alpha,Microperus_popondettae,Coccotrypes_dactyliperda,Cnestus_mutilatus,Cnestus_bimaculatus,Pseudowebbia_trepanicauda,Ambrosiophilus_atratus,Ambrosiodmus_minor,Ambrosiodmus_lewisi,Ambrosiodmus_obliquus,Ambrosiodmus_tachygraphus,Ambrosiodmus_rubricollis,Ambrosiodmus_asperatus,Cyclorhipidion_pelliculosum,Cyclorhipidion_bodoanum,Dryocoetes_autographus,Dryocoetes_confusus,Debus_pumilus,Debus_emarginatus,Orthotomicus_erosus,Premnobius_cavipennis,Ips_sexdentatus,Ips_acuminatus,Ips_duplicatus,Ips_grandicollis
Ambrosiodmus_rubricollis,0.90608,1.16945,0.9485700000000001,0.9457700000000001,1.07251,1.21503,1.40984,1.27839,1.23737,1.2498300000000002,1.30655,1.0541800000000001,1.3958,1.46598,1.50955,1.54319,1.41097,1.5527600000000001,1.328,1.2170400000000001,1.41778,1.41328,1.58051,1.3184,1.2877900000000002,1.2358500000000001,1.45852,1.87862,1.87862,1.81916,1.80451,1.6341100000000002,1.55414,1.5089700000000001,1.9696099999999999,1.38584,1.27187,1.3003200000000001,1.3328200000000001,1.4774100000000001,1.4191600000000002,1.67813,1.66124,1.43158,1.46286,2.12883,1.5163600000000002,1.5865,1.21696,1.46427,1.46427,1.15762,1.03878,1.03878,0.9923200000000001,1.0334,1.0979200000000002,1.15527,1.2486000000000002,1.06988,1.1302,1.2079300000000002,1.09165,1.20776,1.08824,1.19055,1.3565,1.22031,1.19554,1.15409,1.18538,1.24495,1.2558,1.3094999999999999,1.19266,1.2275800000000001,1.33846,1.30667,1.39001,1.2584300000000002,1.66736,1.18035,1.10873,1.1644100000000002,1.23492,1.14558,1.1839000000000002,1.2458500000000001,1.21739,1.24186,1.2464,1.2149100000000002,8.477170000000001,8.477170000000001,8.477170000000001,1.23346,1.29921,1.30875,1.22242,1.1117,1.1644,1.32494,1.1802100000000002,1.2024400000000002,0.59665,0.57001,0.67598,0.5654399999999999,0.0,0.60581,1.06154,1.08945,1.17659,1.1726800000000002,1.25194,1.1511900000000002,1.1556,1.15721,1.52963,1.47396,1.0842,1.0842
Ambrosiodmus_asperatus,0.88225,1.14562,0.9247400000000001,0.9219400000000001,1.04868,1.1912,1.3860100000000002,1.2545600000000001,1.21354,1.226,1.28272,1.03035,1.3719700000000001,1.44215,1.4857200000000002,1.51936,1.38714,1.5289300000000001,1.30417,1.19321,1.39395,1.38945,1.55668,1.29457,1.26396,1.21202,1.43469,1.85479,1.85479,1.79533,1.78068,1.6102800000000002,1.53031,1.48514,1.9457799999999998,1.3620100000000002,1.24804,1.2764900000000001,1.30899,1.45358,1.39533,1.6542999999999999,1.63741,1.40775,1.43903,2.105,1.49253,1.56267,1.19313,1.4404400000000002,1.4404400000000002,1.13379,1.01495,1.01495,0.9684900000000001,1.00957,1.07409,1.13144,1.22477,1.0460500000000001,1.10637,1.1841,1.06782,1.1839300000000001,1.06441,1.16672,1.33267,1.19648,1.17171,1.13026,1.16155,1.22112,1.23197,1.28567,1.16883,1.20375,1.3146300000000002,1.28284,1.36618,1.2346,1.64353,1.15652,1.0849000000000002,1.14058,1.21109,1.12175,1.1600700000000002,1.22202,1.1935600000000002,1.2180300000000002,1.2225700000000002,1.19108,8.45334,8.45334,8.45334,1.2096300000000002,1.2753800000000002,1.28492,1.19859,1.0878700000000001,1.14057,1.30111,1.15638,1.17861,0.5728200000000001,0.5461800000000001,0.65215,0.5416099999999999,0.60581,0.0,1.0377100000000001,1.06562,1.15276,1.14885,1.22811,1.1273600000000001,1.1317700000000002,1.13338,1.5058,1.4501300000000001,1.06037,1.06037
Cyclorhipidion_pelliculosum,0.77088,1.03425,0.8133699999999999,0.81057,0.93731,1.0798299999999998,1.27464,1.14319,1.10217,1.11463,1.17135,0.9189799999999999,1.2606,1.3307799999999999,1.37435,1.4079899999999999,1.27577,1.41756,1.1928,1.0818400000000001,1.2825799999999998,1.27808,1.44531,1.1831999999999998,1.15259,1.10065,1.3233199999999998,1.74342,1.74342,1.68396,1.6693099999999998,1.49891,1.41894,1.37377,1.8344099999999997,1.25064,1.13667,1.16512,1.1976200000000001,1.3422100000000001,1.28396,1.5429299999999997,1.52604,1.29638,1.3276599999999998,1.99363,1.38116,1.4512999999999998,1.08176,1.32907,1.32907,1.0224199999999999,0.90358,0.90358,0.85712,0.8982,0.96272,1.02007,1.1134,0.93468,0.995,1.07273,0.95645,1.07256,0.95304,1.0553499999999998,1.2212999999999998,1.0851099999999998,1.06034,1.0188899999999999,1.0501800000000001,1.10975,1.1206,1.1743,1.0574599999999998,1.09238,1.20326,1.1714699999999998,1.25481,1.12323,1.5321599999999997,1.04515,0.97353,1.02921,1.09972,1.01038,1.0487000000000002,1.1106500000000001,1.08219,1.10666,1.1112,1.07971,8.34197,8.34197,8.34197,1.09826,1.16401,1.17355,1.0872199999999999,0.9764999999999999,1.0292,1.18974,1.04501,1.06724,1.02855,1.00191,1.10788,0.99734,1.06154,1.0377100000000001,0.0,0.42383,1.0413899999999998,1.03748,1.11674,1.01599,1.0204,1.02201,1.3944299999999998,1.33876,0.949,0.949
Cyclorhipidion_bodoanum,0.7987899999999999,1.06216,0.84128,0.83848,0.96522,1.10774,1.30255,1.1711,1.13008,1.14254,1.19926,0.94689,1.28851,1.35869,1.40226,1.4359,1.30368,1.44547,1.22071,1.10975,1.31049,1.30599,1.47322,1.21111,1.1804999999999999,1.12856,1.35123,1.7713299999999998,1.7713299999999998,1.71187,1.69722,1.52682,1.44685,1.4016799999999998,1.8623199999999998,1.27855,1.16458,1.19303,1.22553,1.37012,1.3118699999999999,1.5708399999999998,1.55395,1.32429,1.35557,2.02154,1.4090699999999998,1.47921,1.10967,1.35698,1.35698,1.05033,0.9314899999999999,0.9314899999999999,0.88503,0.92611,0.99063,1.04798,1.1413099999999998,0.96259,1.02291,1.1006399999999998,0.9843599999999999,1.10047,0.98095,1.08326,1.24921,1.11302,1.08825,1.0468,1.07809,1.13766,1.14851,1.20221,1.08537,1.12029,1.23117,1.19938,1.2827199999999999,1.1511399999999998,1.5600699999999998,1.07306,1.00144,1.0571199999999998,1.12763,1.03829,1.07661,1.13856,1.1101,1.13457,1.13911,1.1076199999999998,8.36988,8.36988,8.36988,1.1261700000000001,1.19192,1.20146,1.11513,1.00441,1.05711,1.21765,1.0729199999999999,1.0951499999999998,1.05646,1.02982,1.13579,1.02525,1.08945,1.06562,0.42383,0.0,1.0693,1.0653899999999998,1.14465,1.0439,1.04831,1.04992,1.42234,1.36667,0.97691,0.97691
Dryocoetes_autographus,0.8859299999999999,1.1493,0.92842,0.92562,1.05236,1.19488,1.3896899999999999,1.2582399999999998,1.21722,1.22968,1.2864,1.03403,1.3756499999999998,1.44583,1.4893999999999998,1.52304,1.39082,1.53261,1.30785,1.19689,1.39763,1.39313,1.56036,1.29825,1.26764,1.2157,1.43837,1.8584699999999998,1.8584699999999998,1.79901,1.78436,1.61396,1.53399,1.48882,1.9494599999999997,1.3656899999999998,1.25172,1.28017,1.31267,1.45726,1.39901,1.6579799999999998,1.64109,1.41143,1.44271,2.1086799999999997,1.49621,1.56635,1.19681,1.4441199999999998,1.4441199999999998,1.13747,1.01863,1.01863,0.97217,1.01325,1.0777700000000001,1.13512,1.22845,1.0497299999999998,1.11005,1.18778,1.0715,1.1876099999999998,1.06809,1.1703999999999999,1.33635,1.20016,1.17539,1.13394,1.16523,1.2247999999999999,1.23565,1.2893499999999998,1.17251,1.20743,1.3183099999999999,1.2865199999999999,1.3698599999999999,1.23828,1.6472099999999998,1.1602,1.0885799999999999,1.14426,1.21477,1.12543,1.16375,1.2257,1.1972399999999999,1.2217099999999999,1.2262499999999998,1.19476,8.45702,8.45702,8.45702,1.2133099999999999,1.2790599999999999,1.2886,1.20227,1.0915499999999998,1.14425,1.30479,1.16006,1.18229,1.1436,1.11696,1.2229299999999999,1.11239,1.17659,1.15276,1.0413899999999998,1.0693,0.0,0.28685000000000005,1.23179,1.13104,1.13545,1.13706,1.50948,1.4538099999999998,1.06405,1.06405
Dryocoetes_confusus,0.88202,1.14539,0.9245099999999999,0.92171,1.0484499999999999,1.19097,1.38578,1.25433,1.2133099999999999,1.22577,1.2824900000000001,1.03012,1.37174,1.44192,1.48549,1.51913,1.3869099999999999,1.5287000000000002,1.3039399999999999,1.19298,1.39372,1.38922,1.55645,1.29434,1.26373,1.2117900000000001,1.43446,1.8545599999999998,1.8545599999999998,1.7951000000000001,1.78045,1.6100500000000002,1.5300799999999999,1.48491,1.94555,1.36178,1.2478099999999999,1.2762600000000002,1.30876,1.45335,1.3951,1.65407,1.6371799999999999,1.4075199999999999,1.4388,2.10477,1.4923,1.56244,1.1928999999999998,1.44021,1.44021,1.1335600000000001,1.01472,1.01472,0.96826,1.00934,1.07386,1.1312099999999998,1.22454,1.04582,1.10614,1.18387,1.06759,1.1837,1.06418,1.16649,1.33244,1.19625,1.1714799999999999,1.13003,1.16132,1.2208899999999998,1.2317399999999998,1.28544,1.1686,1.2035200000000001,1.3144,1.28261,1.3659499999999998,1.23437,1.6433,1.1562899999999998,1.08467,1.14035,1.2108599999999998,1.1215199999999999,1.15984,1.22179,1.19333,1.2178,1.22234,1.19085,8.45311,8.45311,8.45311,1.2094,1.27515,1.2846899999999999,1.19836,1.08764,1.1403400000000001,1.3008799999999998,1.15615,1.17838,1.1396899999999999,1.1130499999999999,1.21902,1.1084800000000001,1.1726800000000002,1.14885,1.03748,1.0653899999999998,0.28685000000000005,0.0,1.2278799999999999,1.1271300000000002,1.13154,1.13315,1.50557,1.4499,1.06014,1.06014
Debus_pumilus,0.9612799999999999,1.22465,1.00377,1.0009700000000001,1.12771,1.27023,1.4650400000000001,1.33359,1.29257,1.30503,1.36175,1.10938,1.451,1.52118,1.56475,1.59839,1.46617,1.60796,1.3832,1.27224,1.47298,1.46848,1.63571,1.3736,1.34299,1.29105,1.51372,1.9338199999999999,1.9338199999999999,1.87436,1.85971,1.68931,1.60934,1.5641699999999998,2.0248099999999996,1.44104,1.32707,1.35552,1.38802,1.53261,1.47436,1.7333299999999998,1.71644,1.48678,1.51806,2.18403,1.5715599999999998,1.6417,1.27216,1.51947,1.51947,1.21282,1.09398,1.09398,1.04752,1.0886,1.15312,1.21047,1.3037999999999998,1.12508,1.1854,1.2631299999999999,1.14685,1.26296,1.14344,1.24575,1.4117,1.27551,1.25074,1.20929,1.24058,1.30015,1.311,1.3647,1.24786,1.28278,1.3936600000000001,1.36187,1.4452099999999999,1.3136299999999999,1.7225599999999999,1.23555,1.1639300000000001,1.2196099999999999,1.29012,1.20078,1.2391,1.30105,1.27259,1.29706,1.3016,1.2701099999999999,8.53237,8.53237,8.53237,1.2886600000000001,1.3544100000000001,1.36395,1.27762,1.1669,1.2196,1.38014,1.23541,1.2576399999999999,1.21895,1.19231,1.29828,1.18774,1.25194,1.22811,1.11674,1.14465,1.23179,1.2278799999999999,0.0,0.64585,1.2108,1.21241,1.58483,1.52916,1.1394,1.1394
Debus_emarginatus,0.86053,1.1239000000000001,0.9030200000000002,0.9002200000000001,1.02696,1.16948,1.36429,1.23284,1.19182,1.2042800000000002,1.2610000000000001,1.0086300000000001,1.35025,1.42043,1.464,1.49764,1.36542,1.5072100000000002,1.28245,1.1714900000000001,1.37223,1.3677300000000001,1.53496,1.27285,1.2422400000000002,1.1903000000000001,1.41297,1.83307,1.83307,1.7736100000000001,1.75896,1.5885600000000002,1.50859,1.4634200000000002,1.9240599999999999,1.34029,1.22632,1.2547700000000002,1.2872700000000001,1.4318600000000001,1.3736100000000002,1.63258,1.61569,1.38603,1.41731,2.0832800000000002,1.4708100000000002,1.54095,1.17141,1.41872,1.41872,1.1120700000000001,0.9932300000000001,0.9932300000000001,0.9467700000000001,0.9878500000000001,1.0523700000000002,1.10972,1.2030500000000002,1.02433,1.0846500000000001,1.1623800000000002,1.0461,1.16221,1.0426900000000001,1.145,1.31095,1.17476,1.14999,1.10854,1.1398300000000001,1.1994,1.21025,1.26395,1.14711,1.1820300000000001,1.29291,1.26112,1.34446,1.2128800000000002,1.62181,1.1348,1.06318,1.1188600000000002,1.18937,1.10003,1.1383500000000002,1.2003000000000001,1.17184,1.19631,1.20085,1.1693600000000002,8.43162,8.43162,8.43162,1.18791,1.25366,1.2632,1.17687,1.06615,1.1188500000000001,1.27939,1.1346600000000002,1.1568900000000002,1.1182,1.09156,1.19753,1.0869900000000001,1.1511900000000002,1.1273600000000001,1.01599,1.0439,1.13104,1.1271300000000002,0.64585,0.0,1.1100500000000002,1.11166,1.48408,1.42841,1.03865,1.03865
Orthotomicus_erosus,0.65784,0.9212100000000001,0.90743,0.90463,1.0313700000000001,1.17389,1.3687,1.23725,1.1962300000000001,1.20869,1.2654100000000001,1.01304,1.35466,1.42484,1.46841,1.50205,1.36983,1.5116200000000002,1.2868600000000001,1.1759000000000002,1.37664,1.3721400000000001,1.5393700000000001,1.27726,1.24665,1.1947100000000002,1.41738,1.83748,1.83748,1.7780200000000002,1.76337,1.5929700000000002,1.5130000000000001,1.46783,1.9284700000000001,1.3447,1.23073,1.2591800000000002,1.2916800000000002,1.4362700000000002,1.37802,1.6369900000000002,1.6201,1.3904400000000001,1.42172,2.08769,1.47522,1.54536,1.17582,1.42313,1.42313,1.1164800000000001,0.9976400000000001,0.9976400000000001,0.95118,0.9922600000000001,1.05678,1.11413,1.20746,1.02874,1.08906,1.16679,1.05051,1.16662,1.0471000000000001,1.14941,1.31536,1.17917,1.1544,1.11295,1.1442400000000001,1.20381,1.21466,1.26836,1.15152,1.18644,1.29732,1.26553,1.34887,1.21729,1.62622,1.13921,1.06759,1.12327,1.19378,1.10444,1.1427600000000002,1.2047100000000002,1.17625,1.20072,1.20526,1.17377,8.43603,8.43603,8.43603,1.19232,1.25807,1.2676100000000001,1.18128,1.07056,1.1232600000000001,1.2838,1.13907,1.1613,1.12261,1.09597,1.20194,1.0914000000000001,1.1556,1.1317700000000002,1.0204,1.04831,1.13545,1.13154,1.2108,1.1100500000000002,0.0,0.77041,1.28139,1.22572,0.83596,0.83596
Premnobius_cavipennis,0.6594500000000001,0.92282,0.9090400000000001,0.90624,1.03298,1.1755,1.3703100000000001,1.23886,1.19784,1.2103,1.26702,1.01465,1.3562699999999999,1.42645,1.4700199999999999,1.50366,1.37144,1.51323,1.28847,1.17751,1.37825,1.37375,1.54098,1.27887,1.24826,1.19632,1.41899,1.83909,1.83909,1.77963,1.76498,1.59458,1.51461,1.4694399999999999,1.93008,1.34631,1.23234,1.26079,1.29329,1.43788,1.3796300000000001,1.6386,1.62171,1.39205,1.42333,2.0893,1.4768299999999999,1.54697,1.17743,1.4247400000000001,1.4247400000000001,1.11809,0.99925,0.99925,0.95279,0.99387,1.05839,1.11574,1.2090699999999999,1.0303499999999999,1.09067,1.1683999999999999,1.05212,1.16823,1.04871,1.15102,1.31697,1.18078,1.15601,1.11456,1.14585,1.20542,1.21627,1.26997,1.15313,1.18805,1.29893,1.26714,1.35048,1.2188999999999999,1.6278299999999999,1.14082,1.0692000000000002,1.12488,1.19539,1.10605,1.14437,1.20632,1.1778600000000001,1.2023300000000001,1.20687,1.17538,8.43764,8.43764,8.43764,1.1939300000000002,1.2596800000000001,1.26922,1.18289,1.07217,1.12487,1.28541,1.1406800000000001,1.16291,1.12422,1.09758,1.2035500000000001,1.09301,1.15721,1.13338,1.02201,1.04992,1.13706,1.13315,1.21241,1.11166,0.77041,0.0,1.283,1.22733,0.83757,0.83757
Ips_sexdentatus,0.9005099999999999,1.16388,1.28146,1.27866,1.4054,1.54792,1.74273,1.6112799999999998,1.57026,1.58272,1.63944,1.38707,1.72869,1.79887,1.8424399999999999,1.87608,1.74386,1.88565,1.66089,1.54993,1.75067,1.74617,1.9134,1.65129,1.6206800000000001,1.56874,1.79141,2.2115099999999996,2.2115099999999996,2.15205,2.1374,1.967,1.88703,1.84186,2.3025,1.71873,1.60476,1.63321,1.66571,1.8103,1.75205,2.0110200000000003,1.99413,1.76447,1.79575,2.4617199999999997,1.8492499999999998,1.91939,1.54985,1.79716,1.79716,1.49051,1.37167,1.37167,1.32521,1.36629,1.4308100000000001,1.48816,1.58149,1.4027699999999999,1.46309,1.54082,1.42454,1.54065,1.42113,1.52344,1.68939,1.5532,1.52843,1.48698,1.51827,1.57784,1.58869,1.6423899999999998,1.52555,1.56047,1.67135,1.63956,1.7228999999999999,1.59132,2.00025,1.51324,1.44162,1.4973,1.56781,1.47847,1.51679,1.57874,1.5502799999999999,1.5747499999999999,1.5792899999999999,1.5478,8.81006,8.81006,8.81006,1.56635,1.6320999999999999,1.64164,1.55531,1.4445899999999998,1.49729,1.65783,1.5131000000000001,1.53533,1.49664,1.47,1.5759699999999999,1.46543,1.52963,1.5058,1.3944299999999998,1.42234,1.50948,1.50557,1.58483,1.48408,1.28139,1.283,0.0,1.4683899999999999,1.07863,1.07863
Ips_acuminatus,0.84484,1.10821,1.22579,1.22299,1.34973,1.4922499999999999,1.68706,1.55561,1.51459,1.52705,1.58377,1.3314,1.6730200000000002,1.7431999999999999,1.7867699999999997,1.8204099999999999,1.68819,1.82998,1.60522,1.4942600000000001,1.6949999999999998,1.6905000000000001,1.85773,1.59562,1.56501,1.51307,1.7357399999999998,2.15584,2.15584,2.09638,2.08173,1.91133,1.83136,1.78619,2.24683,1.6630600000000002,1.54909,1.57754,1.6100400000000001,1.7546300000000001,1.69638,1.9553500000000001,1.93846,1.7088,1.7400799999999998,2.40605,1.79358,1.8637199999999998,1.49418,1.7414900000000002,1.7414900000000002,1.43484,1.3159999999999998,1.3159999999999998,1.2695400000000001,1.3106200000000001,1.37514,1.43249,1.52582,1.3471,1.4074200000000001,1.48515,1.36887,1.4849800000000002,1.3654600000000001,1.4677699999999998,1.6337199999999998,1.4975299999999998,1.47276,1.4313099999999999,1.4626000000000001,1.52217,1.53302,1.58672,1.4698799999999999,1.5048,1.61568,1.5838899999999998,1.66723,1.53565,1.9445799999999998,1.45757,1.38595,1.44163,1.51214,1.4228,1.4611200000000002,1.5230700000000001,1.49461,1.51908,1.52362,1.49213,8.75439,8.75439,8.75439,1.51068,1.57643,1.58597,1.4996399999999999,1.38892,1.44162,1.60216,1.45743,1.47966,1.44097,1.41433,1.5203,1.40976,1.47396,1.4501300000000001,1.33876,1.36667,1.4538099999999998,1.4499,1.52916,1.42841,1.22572,1.22733,1.4683899999999999,0.0,1.0229599999999999,1.0229599999999999
Ips_duplicatus,0.45508,0.71845,0.83603,0.83323,0.95997,1.10249,1.2973,1.1658499999999998,1.12483,1.13729,1.19401,0.94164,1.28326,1.35344,1.3970099999999999,1.43065,1.29843,1.44022,1.21546,1.1045,1.30524,1.30074,1.46797,1.20586,1.1752500000000001,1.12331,1.34598,1.7660799999999999,1.7660799999999999,1.70662,1.69197,1.52157,1.4416,1.39643,1.85707,1.2733,1.15933,1.18778,1.22028,1.36487,1.3066200000000001,1.56559,1.5487,1.31904,1.35032,2.0162899999999997,1.4038199999999998,1.47396,1.10442,1.35173,1.35173,1.04508,0.92624,0.92624,0.87978,0.92086,0.98538,1.04273,1.13606,0.95734,1.01766,1.09539,0.97911,1.09522,0.9757,1.07801,1.24396,1.10777,1.083,1.04155,1.07284,1.13241,1.14326,1.1969599999999998,1.08012,1.11504,1.22592,1.19413,1.2774699999999999,1.14589,1.5548199999999999,1.06781,0.99619,1.05187,1.12238,1.03304,1.07136,1.13331,1.1048499999999999,1.1293199999999999,1.1338599999999999,1.10237,8.36463,8.36463,8.36463,1.12092,1.18667,1.19621,1.10988,0.9991599999999999,1.05186,1.2124,1.0676700000000001,1.0899,1.05121,1.02457,1.1305399999999999,1.02,1.0842,1.06037,0.949,0.97691,1.06405,1.06014,1.1394,1.03865,0.83596,0.83757,1.07863,1.0229599999999999,0.0,0.6332
Ips_grandicollis,0.45508,0.71845,0.83603,0.83323,0.95997,1.10249,1.2973,1.1658499999999998,1.12483,1.13729,1.19401,0.94164,1.28326,1.35344,1.3970099999999999,1.43065,1.29843,1.44022,1.21546,1.1045,1.30524,1.30074,1.46797,1.20586,1.1752500000000001,1.12331,1.34598,1.7660799999999999,1.7660799999999999,1.70662,1.69197,1.52157,1.4416,1.39643,1.85707,1.2733,1.15933,1.18778,1.22028,1.36487,1.3066200000000001,1.56559,1.5487,1.31904,1.35032,2.0162899999999997,1.4038199999999998,1.47396,1.10442,1.35173,1.35173,1.04508,0.92624,0.92624,0.87978,0.92086,0.98538,1.04273,1.13606,0.95734,1.01766,1.09539,0.97911,1.09522,0.9757,1.07801,1.24396,1.10777,1.083,1.04155,1.07284,1.13241,1.14326,1.1969599999999998,1.08012,1.11504,1.22592,1.19413,1.2774699999999999,1.14589,1.5548199999999999,1.06781,0.99619,1.05187,1.12238,1.03304,1.07136,1.13331,1.1048499999999999,1.1293199999999999,1.1338599999999999,1.10237,8.36463,8.36463,8.36463,1.12092,1.18667,1.19621,1.10988,0.9991599999999999,1.05186,1.2124,1.0676700000000001,1.0899,1.05121,1.02457,1.1305399999999999,1.02,1.0842,1.06037,0.949,0.97691,1.06405,1.06014,1.1394,1.03865,0.83596,0.83757,1.07863,1.0229599999999999,0.6332,0.0
